,title,release_year,popularity
9444,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002,1.243744
9445,The Jacket,2005,12.092096
9446,Millions,2005,4.66886
9447,The Saddest Music in the World,2003,1.308142
9448,Starship Troopers 2: Hero of the Federation,2004,12.348655
9449,The Man Who Copied,2003,3.954105
9450,Ju-on: The Grudge 2,2003,5.165962
9451,Sex Lives of the Potato Men,2004,1.42169
9452,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,4.812815
9453,Ong-Bak: The Thai Warrior,2003,7.89916
9454,Infernal Affairs II,2003,6.505146
9455,The Sea Inside,2004,14.69768
9456,Lucky 7,2003,1.495753
9457,Spanglish,2004,11.202764
9458,Buddy,2003,1.322188
9459,Festival Express,2003,0.645771
9460,The Chorus,2004,14.758133
9461,Saints and Soldiers,2003,7.975389
9462,Just Bea,2004,0.455098
9463,The Weeping Camel,2003,2.799536
9464,The Interpreter,2005,12.047671
9465,Open Water,2004,10.652818
9466,Romasanta,2004,8.64362
9467,Running on Karma,2003,1.542607
9468,Touch of Pink,2004,1.062502
9469,Infernal Affairs III,2003,4.638465
9470,The Memory Of A Killer,2003,4.368257
9471,Slasher,2004,0.661724
9472,Bobby Jones: Stroke of Genius,2004,4.052084
9473,Layer Cake,2004,9.642214
9474,Silver City,2004,1.534733
9475,The Return,2003,4.507702
9476,The Agronomist,2003,0.250206
9477,Flight of the Phoenix,2004,15.434731
9478,Mean Creek,2004,12.428269
9479,The Ring Two,2005,16.15818
9480,A Day Without a Mexican,2004,1.50758
9481,The Visual Bible: The Gospel of John,2003,1.551648
9482,Machuca,2004,1.570908
9483,The Corporation,2003,4.192292
9484,Game Over: Kasparov and the Machine,2003,0.366087
9485,Vibrator,2003,0.525805
9486,The Yes Men,2003,2.647884
9487,Ae Fond Kiss...,2004,6.32444
9488,Bummer,2003,1.400186
9489,As It Is in Heaven,2004,3.643125
9490,Green Tea,2003,0.262584
9491,Lost Boys of Sudan,2003,0.160637
9492,She Hate Me,2004,5.126696
9493,Azumi,2003,6.415721
9494,In My Father's Den,2004,6.323198
9495,The Football Factory,2004,8.623333
9496,Tae Guk Gi: The Brotherhood of War,2004,9.140411
9497,Something the Lord Made,2004,3.260102
9498,Metallica: Some Kind of Monster,2004,3.446751
9499,Going the Distance,2004,2.554238
9500,Redemption: The Stan Tookie Williams Story,2004,2.63693
9501,Schultze Gets the Blues,2003,0.573946
9502,Born into Brothels,2004,2.96237
9503,Dig!,2004,1.527551
9504,The Girl from Monday,2005,1.396149
9505,Riding Giants,2004,2.203949
9506,Dear Pillow,2004,0.214455
9507,Word Wars,2004,0.549944
9508,Cruel Intentions 3,2004,3.319071
9509,When Will I Be Loved,2004,1.500214
9510,11:11,2004,1.321883
9511,Muxmäuschenstill,2004,0.338723
9512,What the #$*! Do We (K)now!?,2004,7.631049
9513,The Eye 2,2004,4.496225
9514,A Scanner Darkly,2006,11.643026
9515,Casshern,2004,4.664474
9516,Windstruck,2004,1.896423
9517,Howard Zinn: You Can't Be Neutral on a Moving Train,2004,0.935472
9518,Outfoxed: Rupert Murdoch's War on Journalism,2004,2.782194
9519,"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire",2004,0.225411
9520,Fahrenhype 9/11,2004,0.204169
9521,Jerry Seinfeld: I'm Telling You for the Last Time,1998,4.02254
9522,Noel,2004,3.100853
9523,In Enemy Hands,2005,3.401596
9524,Sexual Dependency,2003,0.381774
9525,Chimes at Midnight,1965,7.076799
9526,Million Dollar Baby,2004,14.471373
9527,The Narrow Margin,1952,1.733848
9528,Hell Is for Heroes,1962,3.062515
9529,Vincent & Theo,1990,0.919064
9530,Some Came Running,1958,1.796844
9531,Gozu,2003,4.995134
9532,"Goodbye, Dragon Inn",2003,0.929244
9533,Hotel Rwanda,2004,10.262332
9534,The Mahabharata,1989,0.838039
9535,Sitcom,1998,1.800582
9536,Born to Dance,1936,0.370507
9537,Travels with My Aunt,1972,4.884367
9538,Blood and Black Lace,1964,5.54191
9539,Hellraiser: Inferno,2000,6.984609
9540,Charlie and the Chocolate Factory,2005,22.038405
9541,Auggie Rose,2000,1.091859
9542,The Wrong Box,1966,1.632505
9543,3-Iron,2004,12.949881
9544,It  Happens Every Spring,1949,0.208891
9545,The Life Aquatic with Steve Zissou,2004,6.936677
9546,The Aviator,2004,9.86738
9547,The Phantom of the Opera,2004,7.682562
9548,Beyond the Sea,2004,8.963653
9549,The Woodsman,2004,6.984903
9550,In Good Company,2004,7.684185
9551,Meet the Fockers,2004,11.876386
9552,The Assassination of Richard Nixon,2004,10.107677
9553,A Love Song for Bobby Long,2004,5.185771
9554,The Merchant of Venice,2004,13.220259
9555,The River,1997,0.839024
9556,Rebels of the Neon God,1993,0.64432
9557,Captain Kidd,1945,1.920595
9558,Hold That Ghost,1941,6.201988
9559,Kamikaze Girls,2004,4.365377
9560,Fat Albert,2004,6.765443
9561,The Keys to the House,2004,1.722948
9562,In the Realms of the Unreal,2004,1.33424
9563,White Noise,2005,6.143324
9564,Underclassman,2005,3.902766
9565,The Upside of Anger,2005,4.307106
9566,Bomb the System,2002,0.227369
9567,Arrowhead,1953,0.740172
9568,The Grateful Dead,1977,1.086537
9569,Last Train from Gun Hill,1959,2.597903
9570,The Naked Jungle,1954,1.914277
9571,Who's the Caboose?,1997,0.356685
9572,A Handful of Dust,1988,3.699787
9573,The Pickle,1993,0.911312
9574,Wetherby,1985,5.162757
9575,Little Miss Marker,1980,1.014961
9576,Little Miss Marker,1934,1.113736
9577,Sweet Liberty,1986,1.028354
9578,Ghost River,2002,0.156694
9579,It's All True,1993,0.001393
9580,The Phantom of the Opera,1990,0.441872
9581,The Phantom of the Opera,1990,0.43849
9582,I Remember Mama,1948,1.595121
9583,The Last Horror Movie,2004,1.49252
9584,Testament,1983,8.923953
9585,Smooth Talk,1985,3.312484
9586,Distant Thunder,1988,0.407729
9587,Hell's Angels,1930,5.276546
9588,Daddy's Dyin'... Who's Got the Will?,1990,0.284911
9589,Jinxed!,1982,0.019442
9590,Out Cold,1989,0.844348
9591,Heart of America,2002,0.290726
9592,A Show of Force,1990,0.655553
9593,Son of Godzilla,1967,1.925084
9594,Man Trouble,1992,0.83333
9595,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",1973,2.11911
9596,Führer Ex,2002,0.623881
9597,Stander,2003,7.839675
9598,Hester Street,1975,0.528717
9599,Mikey and Nicky,1976,0.415597
9600,The Bigamist,1953,0.995928
9601,Freedomfighters,1996,0.668261
9602,Imaginary Heroes,2004,2.994171
9603,Sergeant York,1941,3.336494
9604,Ruby & Quentin,2003,9.306171
9605,Deathwatch,2002,4.766826
9606,Madame Rosa,1977,0.180579
9607,Day of the Wacko,2002,2.699622
9608,Wizards,1977,2.914738
9609,For Love and Gold,1966,1.851923
9610,Heartlands,2002,0.938316
9611,Abbott and Costello Meet the Invisible Man,1951,6.870281
9612,Abbott and Costello Go to Mars,1953,4.196009
9613,"Abbott and Costello Meet the Killer, Boris Karloff",1949,1.099256
9614,The Life and Death of Peter Sellers,2004,3.701781
9615,The Badge,2002,5.577591
9616,Appleseed,2004,8.278525
9617,The Milky Way,1969,2.031936
9618,Pippi in the South Seas,1970,3.723069
9619,Pippi on the Run,1970,3.017903
9620,Puddle Cruiser,1996,1.09859
9621,The Stickup,2002,0.448193
9622,Elektra,2005,13.802674
9623,Racing Stripes,2005,4.817052
9624,Coach Carter,2005,11.093737
9625,The Fighting Sullivans,1944,0.521396
9626,Iceman,1984,2.491724
9627,Ice Station Zebra,1968,4.03039
9628,Lugares comunes,2002,0.477275
9629,Boys Town,1938,1.437573
9630,Torremolinos 73,2003,8.721919
9631,Zhou Yu's Train,2002,0.885053
9632,Shivers,1975,11.540666
9633,A Star Is Born,1976,2.447359
9634,Beastmaster 2: Through the Portal of Time,1991,4.038283
9635,Gold Diggers of 1935,1935,1.384824
9636,Rocco and His Brothers,1960,4.21602
9637,Strawberries in the Supermarket,2003,1.099804
9638,The Mortal Storm,1940,1.680612
9639,Once Upon a Honeymoon,1942,1.806909
9640,Monday Morning,2002,0.51239
9641,Christmas in July,1940,1.282498
9642,I Married a Witch,1942,4.02032
9643,The Mayor of Hell,1933,0.873215
9644,The Miracle Woman,1931,0.93383
9645,Moolaadé,2004,0.759538
9646,This Girl's Life,2004,5.192928
9647,Memories of Murder,2003,8.511453
9648,The Chase,1994,14.362544
9649,Hobson's Choice,1954,4.88449
9650,Dr. Who and the Daleks,1965,2.187942
9651,Summer Storm,2004,3.894549
9652,Downfall,2004,7.69224
9653,The White Sound,2001,3.10114
9654,Assault on Precinct 13,2005,11.552956
9655,Are We There Yet?,2005,9.756822
9656,Alone in the Dark,2005,5.871243
9657,Hide and Seek,2005,6.102059
9658,Aliens of the Deep,2005,1.924682
9659,Boogeyman,2005,9.704289
9660,The Wedding Date,2005,5.615303
9661,Inside I'm Dancing,2004,4.333887
9662,Nobody Knows,2004,5.196429
9663,Employee of the Month,2004,8.872053
9664,Magic in the Water,1995,1.496718
9665,The Great White Hope,1970,1.653084
9666,A Study in Terror,1965,1.02411
9667,Everything about Mustafa,2004,1.014129
9668,The Professionals,1966,5.032092
9669,The Devil and Miss Jones,1941,0.837091
9670,Alice in Wonderland,1999,8.614303
9671,Everyday People,2004,0.954568
9672,Backflash,2002,0.359651
9673,Salem's Lot,1979,9.582814
9674,The Marriage of Maria Braun,1979,2.617272
9675,The Bitter Tears of Petra von Kant,1972,2.077361
9676,Beau Geste,1939,3.004471
9677,At Sword's Point,1952,1.266891
9678,Overnight,2003,1.443607
9679,Le Trou,1960,5.828566
9680,Lessons of Darkness,1992,1.733134
9681,Fata Morgana,1971,1.08524
9682,Double Dragon,1994,5.190767
9683,Mac and Me,1988,4.433298
9684,Scorchers,1991,0.187811
9685,Rosenstrasse,2003,0.638808
9686,Casque d'Or,1952,4.715268
9687,Touchez Pas au Grisbi,1954,6.609106
9688,The Matchmaker,1958,0.167778
9689,The Ballad of the Sad Cafe,1991,0.877573
9690,The Deceivers,1988,0.876297
9691,Siberia,1998,0.399587
9692,Purple Butterfly,2003,0.191922
9693,Easy,2003,0.866653
9694,El Cid,1961,4.152069
9695,Going All the Way,1997,5.655387
9696,A Taxing Woman,1987,0.757468
9697,The Bunker,2001,4.415318
9698,A Fine Madness,1966,0.25025
9699,Reap the Wild Wind,1942,1.076119
9700,2009: Lost Memories,2002,2.111875
9701,The Architecture of Doom,1989,0.022252
9702,Inferno,1953,2.290681
9703,Howl's Moving Castle,2004,16.136048
9704,Steamboy,2004,8.354775
9705,Gorgeous,1999,7.231256
9706,The Blade,1995,0.74515
9707,Assisted Living,2005,0.261278
9708,The Nomi Song,2004,0.468995
9709,Hitch,2005,13.35076
9710,Pooh's Heffalump Movie,2005,10.096263
9711,Inside Deep Throat,2005,3.21768
9712,Uncle Nino,2003,0.026729
9713,Bride & Prejudice,2004,9.55791
9714,Constantine,2005,9.615691
9715,Son of the Mask,2005,6.512277
9716,Because of Winn-Dixie,2005,6.067722
9717,Turtles Can Fly,2005,3.281608
9718,Beautiful Boxer,2004,1.722765
9719,Pauly Shore Is Dead,2003,2.091305
9720,Bunny Lake Is Missing,1965,11.74416
9721,Jeremy,1973,0.492897
9722,Don't Tell Her It's Me,1990,1.924879
9723,Until September,1984,0.489054
9724,Night and the City,1950,11.80556
9725,Frozen Land,2005,1.418547
9726,Big Girls Don't Cry,2002,0.940276
9727,White Banners,1938,0.176742
9728,Night Watch,2004,8.803869
9729,Dot the I,2003,4.641037
9730,Sister Helen,2002,0.102117
9731,Bright Leaves,2004,0.351823
9732,Topper Returns,1941,1.000254
9733,Sons of the Desert,1933,4.305542
9734,Morocco,1930,1.691796
9735,Surplus: Terrorized Into Being Consumers,2003,0.341109
9736,Man of the House,2005,5.834626
9737,Samson and Delilah,1949,2.528638
9738,Kung Fu Hustle,2004,8.636632
9739,Shark Skin Man and Peach Hip Girl,1998,0.651725
9740,The Five People You Meet In Heaven,2004,3.299518
9741,"No Retreat, No Surrender",1986,8.900994
9742,The ChubbChubbs!,2002,1.859321
9743,Travellers and Magicians,2003,0.635804
9744,Želary,2003,2.059599
9745,Dragonworld,1994,0.311555
9746,Dr. Giggles,1992,1.252367
9747,The Corn Is Green,1945,0.954383
9748,The Seven-Per-Cent Solution,1976,1.313858
9749,The Three Musketeers,1973,11.811966
9750,Royal Flash,1975,1.988779
9751,Masculin Féminin,1966,3.774605
9752,Fallen Angel,1945,3.242793
9753,The Four Feathers,1939,7.055347
9754,The Phone Box,1972,1.487562
9755,Night of the Demon,1957,3.237326
9756,Control,2003,3.569896
9757,Beautiful City,2005,0.825054
9758,Five Times Two,2004,4.545971
9759,Tart,2001,1.100095
9760,Bed and Board,1970,11.97502
9761,Germany Year Zero,1948,2.666104
9762,Tombs of the Blind Dead,1972,1.203655
9763,The Sicilian Clan,1969,4.844351
9764,Love Me Tonight,1932,1.981885
9765,A Hole in My Heart,2004,8.05287
9766,Bigger Than the Sky,2005,1.529786
9767,Diary of a Mad Black Woman,2005,4.818507
9768,Cursed,2005,8.949722
9769,Up and Down,2004,0.880914
9770,Gory Gory Hallelujah,2003,0.078652
9771,The Pacifier,2005,7.81645
9772,Be Cool,2005,13.314233
9773,Gunner Palace,2004,0.798876
9774,Walk on Water,2004,1.709996
9775,Hostage,2005,9.686638
9776,Robots,2005,12.949715
9777,The Laughing Policeman,1973,1.579142
9778,Bopha!,1993,0.074126
9779,Class Action,1991,5.234298
9780,The Cat and the Canary,1927,0.424931
9781,Courage Mountain,1990,0.128722
9782,Kiss The Bride,2002,0.97787
9783,Godzilla vs. The Sea Monster,1966,2.099352
9784,Godzilla vs. Mechagodzilla II,1993,2.13239
9785,That Championship Season,1982,0.653601
9786,Crush,1992,0.003921
9787,DNA,1997,1.795548
9788,The Low Life,1995,0.580534
9789,Rendez-vous,1985,2.690581
9790,"Oh, God! You Devil",1984,0.634045
9791,Amongst Friends,1993,0.111323
9792,Asfalto,2000,0.550651
9793,God Is Brazilian,2003,2.034715
9794,Captains of April,2000,0.929182
9795,Blackball,2003,1.433756
9796,The Agony and the Ecstasy,1965,2.122253
9797,Return to Peyton Place,1961,0.611692
9798,Butch and Sundance: The Early Days,1979,0.627647
9799,It Happened to Jane,1959,0.741555
9800,Once Upon a Forest,1993,3.14419
9801,Hello Down There,1969,0.236318
9802,All in a Night's Work,1961,0.313856
9803,Twentieth Century,1934,2.738773
9804,My Sister Eileen,1955,0.417876
9805,Strangers When We Meet,1960,0.632174
9806,Or (My Treasure),2004,0.787469
9807,Chronicles,2004,7.490741
9808,Lackawanna Blues,2005,1.515541
9809,The Green Berets,1968,9.391981
9810,Elevator to the Gallows,1958,5.184701
9811,The Diary of a Chambermaid,1946,0.319716
9812,Violent Cop,1989,3.469468
9813,Four Shades of Brown,2004,1.345651
9814,Brian's Song,1971,2.624202
9815,Thriller: A Cruel Picture,1973,3.814035
9816,Cube Zero,2004,8.758493
9817,Into the Sun,2005,3.607833
9818,Project Grizzly,1997,0.318296
9819,Lumikuningatar,1986,0.000578
9820,Julia,1977,8.074031
9821,Save the Green Planet!,2003,7.378946
9822,Stealing Rembrandt,2003,1.391832
9823,A Snake of June,2002,1.877874
9824,Thirty Seconds Over Tokyo,1944,1.210978
9825,Vares: Private Eye,2004,0.944547
9826,Girl Crazy,1943,0.743598
9827,The 3 Penny Opera,1931,1.164615
9828,The Boys from County Clare,2003,0.227122
9829,Ice Princess,2005,9.313354
9830,Melinda and Melinda,2004,6.117784
9831,Milk and Honey,2003,0.002353
9832,Miss Congeniality 2: Armed and Fabulous,2005,5.739442
9833,Guess Who,2005,6.71898
9834,D.E.B.S.,2004,5.161493
9835,A League of Ordinary Gentlemen,2004,0.006645
9836,Incident at Loch Ness,2004,1.725759
9837,The River,1951,1.758317
9838,Virginia's Run,2002,0.35477
9839,Yanks,1979,1.669958
9840,Paradise Alley,1978,5.634675
9841,The Seagull's Laughter,2001,0.853764
9842,Wild Horses,1995,0.56792
9843,Woman Thou Art Loosed,2004,0.129004
9844,Arrowsmith,1931,0.233012
9845,Barbary Coast,1935,0.780882
9846,Stella Dallas,1937,3.526385
9847,Free Radicals,2003,0.287048
9848,The Unfaithful,1947,0.98852
9849,Come and Get It,1936,0.686815
9850,Panic in the Streets,1950,8.164371
9851,Call Northside 777,1948,2.227907
9852,Young Törless,1966,1.626312
9853,Bells Are Ringing,1960,5.215541
9854,Finian's Rainbow,1968,3.100523
9855,The Toolbox Murders,1978,2.159181
9856,The Sword of Doom,1966,2.398983
9857,Deep Crimson,1996,0.324979
9858,800 Bullets,2002,1.390326
9859,Matango: Attack of the Mushroom People,1963,1.066454
9860,Ebola Syndrome,1996,2.37715
9861,The Music of Chance,1993,0.769841
9862,Tammy and the T-Rex,1994,0.619015
9863,Mixed Blood,1984,0.004425
9864,If Looks Could Kill,1991,3.894815
9865,Greedy,1994,9.426784
9866,Carmen,1983,1.093747
9867,My Neighbors the Yamadas,1999,5.106657
9868,Pom Poko,1994,9.607155
9869,Knockin' on Heaven's Door,1997,7.203307
9870,City of Hope,1991,1.274819
9871,We're No Angels,1955,5.825214
9872,Sons and Lovers,1960,2.575294
9873,The Arrow,1997,0.573198
9874,Ruggles of Red Gap,1935,1.181128
9875,Greetings,1968,1.158633
9876,End of the Century: The Story of The Ramones,2003,1.016632
9877,Love Letter,1995,2.737425
9878,Natural City,2003,3.885246
9879,This Sporting Life,1963,2.190654
9880,A Touch of Zen,1971,2.056312
9881,Walker,1987,1.799311
9882,Zu: Warriors from the Magic Mountain,1983,1.401607
9883,Whistle Down the Wind,1961,1.735533
9884,The Earrings of Madame de...,1953,3.839254
9885,No One Writes to the Colonel,1999,0.582199
9886,Speedy,1928,1.160323
9887,Memories,1995,4.648211
9888,Invasion of Astro-Monster,1965,2.816293
9889,Harvie Krumpet,2003,5.558811
9890,Intimate Affairs,2002,0.912493
9891,The Wild Parrots of Telegraph Hill,2003,0.877451
9892,The Ballad of Jack and Rose,2005,4.173231
9893,Sin City,2005,15.010525
9894,Beauty Shop,2005,6.795949
9895,Look at Me,2004,1.614455
9896,Dust to Glory,2005,0.508833
9897,Sahara,2005,8.946243
9898,Fever Pitch,2005,6.734065
9899,Winter Solstice,2004,0.438299
9900,Smile,2005,0.682578
9901,Eye of the Tiger,1986,4.279405
9902,Not on the Lips,2003,1.8138
9903,"Krakatoa, East of Java",1969,1.053818
9904,Rhinestone,1984,5.415639
9905,Electra Glide in Blue,1973,7.714702
9906,Bring on the Night,1985,0.741503
9907,A Special Day,1977,3.810981
9908,This Land Is Mine,1943,1.718128
9909,The Foul King,2000,1.21143
9910,The Man Who Planted Trees,1987,2.107199
9911,Tanguy,2001,3.36053
9912,National Lampoon's Gold Diggers,2003,0.625659
9913,Blind Horizon,2003,6.041539
9914,Islands in the Stream,1977,0.362604
9915,Go for Broke!,1951,0.191472
9916,The Blood on Satan's Claw,1971,2.221513
9917,"Reuben, Reuben",1983,0.679846
9918,TNT Jackson,1974,0.307549
9919,Why Has Bodhi-Dharma Left for the East?,1989,0.212889
9920,Blue,1993,1.437622
9921,Bilitis,1977,3.253556
9922,Burn!,1969,7.354711
9923,Battle of the Bulge,1965,4.612568
9924,Ghosts... of the Civil Dead,1989,1.73798
9925,The Little Girl Who Lives Down the Lane,1976,7.717337
9926,Arabian Nights,1974,2.586007
9927,Age of Consent,1969,4.472825
9928,Oedipus Rex,1967,2.425287
9929,Ringu 0,2000,5.007142
9930,Brothers,2004,7.682647
9931,"Dearest Relatives, Poisonous Relations",1992,0.000844
9932,Major Barbara,1941,0.318553
9933,Steppenwolf,1974,0.343203
9934,Hawaii,1966,3.210693
9935,Pretty Maids All in a Row,1971,4.216414
9936,Loners,2000,1.308417
9937,Red Desert,1964,7.888143
9938,Satan's Brew,1976,0.416417
9939,Mädchen in Uniform,1931,1.480025
9940,Diary of a Lost Girl,1929,0.589726
9941,Sexmission,1984,3.603836
9942,44 Minutes: The North Hollywood Shoot-Out,2003,1.302154
9943,Macbeth,1948,1.663767
9944,Garage Olimpo,1999,1.122466
9945,Vincent,1982,6.675518
9946,Waterloo Bridge,1940,2.034638
9947,Hôtel Terminus: The Life and Times of Klaus Barbie,1988,0.008673
9948,The Sorrow and the Pity,1969,0.863949
9949,First Desires,1983,1.647619
9950,With Six You Get Eggroll,1968,2.938017
9951,"Move Over, Darling",1963,2.518743
9952,Love Me or Leave Me,1955,1.6561
9953,Jour de Fête,1949,2.058081
9954,The Big Store,1941,1.639015
9955,Mother Küsters Goes to Heaven,1975,1.307253
9956,Ivan's Childhood,1962,5.16792
9957,A Trip to the Moon,1902,6.321801
9958,Whisky,2004,0.790495
9959,The Ascent,1977,2.113171
9960,Carrie,2002,9.362573
9961,Boccaccio '70,1962,4.29255
9962,Frankenfish,2004,7.698433
9963,Who's Your Daddy?,2004,12.241881
9964,Control,2004,7.535399
9965,Category 6: Day of Destruction,2004,2.442987
9966,Trespassing,2004,1.180205
9967,A Self-Made Hero,1996,0.585679
9968,Life Is Sweet,1990,5.82664
9969,Ride the Pink Horse,1947,3.432425
9970,The Chant of Jimmie Blacksmith,1978,0.65296
9971,Double Suicide,1969,1.160174
9972,Boy,1969,0.292384
9973,Let Him Have It,1991,1.609107
9974,Guelwaar,1993,0.043092
9975,Dr. Akagi,1998,1.132806
9976,Black Rain,1989,4.227398
9977,Alexandra's Project,2003,1.689471
9978,Clean,2004,2.767142
9979,The Delicate Art of Parking,2003,0.079204
9980,Wilson,1944,0.773081
9981,Blossoms in the Dust,1941,0.692357
9982,The Hitchhiker's Guide to the Galaxy,2005,13.257255
9983,King's Game,2004,2.850939
